,Academic Yr,Degree Level Desc,Degree Desc,College/School,Division,Department,Major,MajorShort,STEM Flag,Entry Status Desc,Residency Status Desc,Gender,Ethnicity,Headcount
11042,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Freshman,CA Resident,Female,Underrepresented Minority,3
11043,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Freshman,CA Resident,Female,White/Other,25
11044,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Freshman,CA Resident,Male,Asian/Pacific Islander,173
11045,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Freshman,CA Resident,Male,Underrepresented Minority,11
11046,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Freshman,CA Resident,Male,White/Other,65
11047,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Freshman,International,Female,International,29
11048,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Freshman,International,Male,International,69
11049,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Freshman,Out-of-State Domestic,Female,Asian/Pacific Islander,10
11050,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Freshman,Out-of-State Domestic,Female,Underrepresented Minority,1
11051,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Freshman,Out-of-State Domestic,Female,White/Other,3
11052,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Freshman,Out-of-State Domestic,Male,Asian/Pacific Islander,28
11053,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Freshman,Out-of-State Domestic,Male,Underrepresented Minority,1
11054,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Freshman,Out-of-State Domestic,Male,White/Other,32
11055,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Other,Out-of-State Domestic,Male,White/Other,1
11056,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Transfer,CA Resident,Female,Asian/Pacific Islander,1
11057,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Transfer,CA Resident,Female,White/Other,2
11058,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Transfer,CA Resident,Male,Asian/Pacific Islander,14
11059,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Transfer,CA Resident,Male,Underrepresented Minority,2
11060,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Transfer,CA Resident,Male,White/Other,8
11061,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Transfer,International,Female,International,2
11062,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Transfer,International,Male,International,4
11063,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Computer Science,L&S Computer Science,Comp Sci,1,Transfer,Out-of-State Domestic,Male,Asian/Pacific Islander,3
11064,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Envir Econ & Policy,L&S Environ Econ & Policy,L&S Env Econ & Pol,1,Freshman,CA Resident,Female,Asian/Pacific Islander,2
11065,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Envir Econ & Policy,L&S Environ Econ & Policy,L&S Env Econ & Pol,1,Freshman,CA Resident,Female,Underrepresented Minority,1
11066,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Envir Econ & Policy,L&S Environ Econ & Policy,L&S Env Econ & Pol,1,Freshman,CA Resident,Male,Asian/Pacific Islander,3
11067,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Envir Econ & Policy,L&S Environ Econ & Policy,L&S Env Econ & Pol,1,Freshman,CA Resident,Male,Underrepresented Minority,1
11068,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Envir Econ & Policy,L&S Environ Econ & Policy,L&S Env Econ & Pol,1,Freshman,CA Resident,Male,White/Other,1
11069,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Envir Econ & Policy,L&S Environ Econ & Policy,L&S Env Econ & Pol,1,Freshman,International,Female,International,2
11070,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Envir Econ & Policy,L&S Environ Econ & Policy,L&S Env Econ & Pol,1,Transfer,International,Male,International,1
11071,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,CA Resident,Female,Asian/Pacific Islander,20
11072,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,CA Resident,Female,Underrepresented Minority,26
11073,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,CA Resident,Female,White/Other,10
11074,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,CA Resident,Male,Asian/Pacific Islander,12
11075,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,CA Resident,Male,Underrepresented Minority,13
11076,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,CA Resident,Male,White/Other,10
11077,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,International,Female,International,4
11078,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,International,Male,International,1
11079,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,Out-of-State Domestic,Female,Asian/Pacific Islander,2
11080,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,Out-of-State Domestic,Female,Underrepresented Minority,2
11081,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,Out-of-State Domestic,Female,White/Other,2
11082,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,Out-of-State Domestic,Male,Asian/Pacific Islander,3
11083,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,Out-of-State Domestic,Male,Underrepresented Minority,1
11084,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Freshman,Out-of-State Domestic,Male,White/Other,3
11085,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Other,CA Resident,Male,White/Other,1
11086,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Transfer,CA Resident,Female,Asian/Pacific Islander,9
11087,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Transfer,CA Resident,Female,Underrepresented Minority,15
11088,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Transfer,CA Resident,Female,White/Other,9
11089,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Transfer,CA Resident,Male,Asian/Pacific Islander,4
11090,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Transfer,CA Resident,Male,Underrepresented Minority,11
11091,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Transfer,CA Resident,Male,White/Other,5
11092,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Transfer,International,Female,International,4
11093,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Transfer,International,Male,International,4
11094,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Transfer,Out-of-State Domestic,Female,Asian/Pacific Islander,1
11095,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Legal Studies,L&S Legal Studies,Legal St,0,Transfer,Out-of-State Domestic,Male,Asian/Pacific Islander,2
11096,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Ops Rsch & Mgmt Sci,L&S Ops Research & Mgmt Sci,Ops Rsch & Mgmt Sci,1,Freshman,CA Resident,Female,Asian/Pacific Islander,3
11097,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Ops Rsch & Mgmt Sci,L&S Ops Research & Mgmt Sci,Ops Rsch & Mgmt Sci,1,Freshman,CA Resident,Female,White/Other,1
11098,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Ops Rsch & Mgmt Sci,L&S Ops Research & Mgmt Sci,Ops Rsch & Mgmt Sci,1,Freshman,CA Resident,Male,Asian/Pacific Islander,1
11099,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Ops Rsch & Mgmt Sci,L&S Ops Research & Mgmt Sci,Ops Rsch & Mgmt Sci,1,Freshman,International,Female,International,4
11100,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Ops Rsch & Mgmt Sci,L&S Ops Research & Mgmt Sci,Ops Rsch & Mgmt Sci,1,Freshman,International,Male,International,4
11101,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Ops Rsch & Mgmt Sci,L&S Ops Research & Mgmt Sci,Ops Rsch & Mgmt Sci,1,Transfer,International,Male,International,1
11102,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Freshman,CA Resident,Female,Asian/Pacific Islander,61
11103,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Freshman,CA Resident,Female,Underrepresented Minority,34
11104,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Freshman,CA Resident,Female,White/Other,29
11105,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Freshman,CA Resident,Male,Asian/Pacific Islander,27
11106,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Freshman,CA Resident,Male,Underrepresented Minority,12
11107,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Freshman,CA Resident,Male,White/Other,9
11108,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Freshman,International,Female,International,9
11109,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Freshman,International,Male,International,2
11110,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Freshman,Out-of-State Domestic,Female,Asian/Pacific Islander,8
11111,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Freshman,Out-of-State Domestic,Female,Underrepresented Minority,1
11112,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Freshman,Out-of-State Domestic,Female,White/Other,6
11113,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Freshman,Out-of-State Domestic,Male,Asian/Pacific Islander,1
11114,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Freshman,Out-of-State Domestic,Male,White/Other,2
11115,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Transfer,CA Resident,Female,Asian/Pacific Islander,8
11116,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Transfer,CA Resident,Female,Underrepresented Minority,1
11117,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Transfer,CA Resident,Female,White/Other,2
11118,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Transfer,CA Resident,Male,Asian/Pacific Islander,1
11119,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Transfer,CA Resident,Male,Underrepresented Minority,2
11120,2016-17,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Public Health,L&S Public Health,Pub Hlth,0,Transfer,CA Resident,Male,White/Other,2
